person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G
22.0,62000.0,2.0,13000.0,15.27,,0.21,1,2.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False
25.0,72000.0,2.0,8000.0,7.9,,0.11,0,4.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
22.0,72000.0,2.0,8000.0,7.9,,0.11,0,4.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False
22.0,62000.0,6.0,15075.0,6.03,,0.24,0,2.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
22.0,66000.0,6.0,8000.0,14.65,,0.12,1,4.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False
24.0,62000.0,8.0,5875.0,6.03,,0.09,0,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False
22.0,72000.0,0.0,8000.0,7.9,,0.11,0,4.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False
21.0,62000.0,2.0,6000.0,7.51,,0.1,0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.0,62000.0,3.0,2000.0,6.03,,0.03,0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
23.0,62000.0,1.0,10000.0,7.9,,0.16,0,3.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False
22.0,62000.0,6.0,5000.0,6.03,,0.08,0,4.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False
24.0,62000.0,8.0,10000.0,13.99,,0.16,1,4.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False
25.0,62000.0,7.0,12000.0,5.42,,0.19,0,2.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
24.0,72000.0,5.0,8000.0,10.0,,0.11,0,3.0,False,False,True,False,True,False,False,False,True,False,False,False,False,False
25.0,62000.0,9.0,8500.0,10.99,,0.14,0,2.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False
23.0,62000.0,2.0,5575.0,11.017265100098905,,0.09,0,3.0,False,True,False,False,False,False,False,True,True,False,False,False,False,False
24.0,74000.0,7.0,8000.0,15.62,,0.11,1,2.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
26.0,74000.0,2.0,8000.0,13.92,,0.11,0,3.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False
23.0,62000.0,2.0,5000.0,5.42,,0.08,0,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
23.0,75000.0,2.0,8000.0,7.9,,0.11,0,4.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False
24.0,62000.0,8.0,10000.0,7.49,,0.16,0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.0,75000.0,0.0,8000.0,5.99,,0.11,0,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
23.0,75000.0,5.0,8000.0,10.74,,0.11,0,3.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False
25.0,62000.0,9.0,3000.0,12.99,,0.05,0,2.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False
23.0,62000.0,3.0,9000.0,11.017265100098905,,0.15,0,4.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False
23.0,75000.0,5.0,8000.0,13.79,,0.11,0,3.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False
24.0,75000.0,5.0,8000.0,15.37,,0.11,1,3.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
22.0,62000.0,2.0,10000.0,5.99,,0.16,0,4.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
25.0,69000.0,1.0,8000.0,13.99,,0.12,1,2.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
23.0,75638.0,2.0,8000.0,5.99,,0.11,0,4.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
26.0,76000.0,6.0,8000.0,13.11,,0.11,0,3.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False
25.0,76460.0,1.0,8000.0,6.03,,0.1,0,3.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False
24.0,77000.0,2.0,8000.0,7.51,,0.1,0,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
22.0,62000.0,5.0,9000.0,10.0,,0.15,0,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False
22.0,78000.0,3.0,8000.0,13.79,,0.1,1,4.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False
26.0,62000.0,10.0,10000.0,13.43,,0.16,1,2.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False
23.0,56000.0,7.0,8000.0,14.54,,0.14,1,2.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False
24.0,79000.0,0.0,8000.0,11.49,,0.1,0,2.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False
23.0,80000.0,5.0,8000.0,7.9,,0.1,0,3.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False
24.0,62000.0,6.0,10000.0,10.74,,0.16,0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
24.0,62000.0,8.0,7750.0,10.0,,0.13,0,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False
22.0,80000.0,3.0,8000.0,18.39,,0.1,1,3.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
26.0,80000.0,0.0,8000.0,5.99,,0.1,0,2.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False
24.0,62000.0,1.0,20000.0,11.017265100098905,,0.32,0,4.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False
25.0,74000.0,9.0,8000.0,7.29,,0.11,0,3.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False
23.0,62000.0,0.0,18000.0,14.46,,0.29,1,3.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False
23.0,62000.0,2.0,10000.0,11.017265100098905,,0.16,0,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False
22.0,62000.0,6.0,1500.0,6.91,,0.02,0,2.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
26.0,80000.0,0.0,8000.0,12.73,,0.1,1,3.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False
22.0,62000.0,6.0,17000.0,6.91,,0.27,0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
24.0,81600.0,5.0,8000.0,12.84,,0.1,1,2.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False
26.0,82000.0,5.0,8000.0,10.99,,0.1,0,3.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False
26.0,62000.0,5.0,10000.0,7.88,,0.16,0,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False
26.0,76000.0,6.0,8000.0,13.48,,0.11,1,4.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False
25.0,56000.0,7.0,2000.0,11.49,,0.04,0,3.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
22.0,62000.0,4.7905103238288556,4000.0,6.76,,0.06,0,4.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False
26.0,62000.0,4.0,20000.0,10.38,,0.32,0,4.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False
25.0,62000.0,9.0,2100.0,11.86,,0.03,0,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False
24.0,56000.0,1.0,10000.0,14.35,,0.18,0,4.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False
22.0,66300.0,4.0,8000.0,18.39,,0.1,0,4.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False
22.0,84996.0,2.0,8000.0,13.92,,0.09,1,3.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False
25.0,62000.0,6.0,6000.0,7.88,,0.1,0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.0,85000.0,0.0,8000.0,13.06,,0.09,1,2.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False
25.0,62000.0,5.0,10000.0,7.88,,0.16,0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.0,62000.0,7.0,11200.0,7.88,,0.18,0,4.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
21.0,56000.0,5.0,18000.0,10.25,,0.32,0,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False
22.0,86004.0,6.0,8000.0,13.92,,0.09,1,2.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False
26.0,86502.0,7.0,8000.0,10.36,,0.09,0,3.0,False,False,True,False,False,False,True,False,True,False,False,False,False,False
22.0,62000.0,6.0,5000.0,8.59,,0.08,0,4.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
25.0,87000.0,3.0,8000.0,10.37,,0.09,0,2.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False
25.0,62000.0,7.0,3500.0,13.57,,0.06,0,4.0,False,True,False,False,False,False,False,True,False,True,False,False,False,False
23.0,62000.0,4.0,10000.0,12.18,,0.16,0,2.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False
22.0,62000.0,2.0,6000.0,13.92,,0.1,0,4.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False
23.0,62000.0,2.0,5000.0,13.57,,0.08,1,3.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False
23.0,76500.0,0.0,8000.0,14.26,,0.1,0,4.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False
26.0,62000.0,2.0,12000.0,11.017265100098905,,0.19,0,4.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False
26.0,90000.0,3.0,8000.0,14.27,,0.09,0,3.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False
24.0,62000.0,8.0,20000.0,16.7,,0.32,0,2.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False
22.0,90000.0,0.0,8000.0,7.49,,0.09,0,3.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False
23.0,62000.0,1.0,6500.0,10.95,,0.1,0,3.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False
22.0,62000.0,1.0,10000.0,11.58,,0.16,0,2.0,False,True,False,False,False,False,False,True,True,False,False,False,False,False
23.0,90000.0,5.0,8000.0,6.92,,0.09,0,3.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False
23.0,90000.0,0.0,8000.0,13.35,,0.09,1,3.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False
22.0,90000.0,5.0,8000.0,11.017265100098905,,0.09,0,3.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False
22.0,56000.0,5.0,15000.0,16.0,,0.27,1,4.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False
22.0,91000.0,6.0,8000.0,6.92,,0.09,0,4.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
22.0,91000.0,2.0,8000.0,11.86,,0.09,0,3.0,False,False,True,False,False,False,True,False,True,False,False,False,False,False
23.0,92004.0,2.0,8000.0,11.49,,0.09,0,4.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False
22.0,62000.0,2.0,7500.0,13.87,,0.12,0,3.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False
23.0,62000.0,7.0,6400.0,10.08,,0.1,0,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
24.0,62000.0,2.0,8000.0,10.08,,0.13,0,3.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
23.0,62000.0,4.0,9600.0,9.2,,0.15,0,2.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False
25.0,95000.0,4.0,8000.0,15.23,,0.08,0,4.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False
25.0,95000.0,8.0,8000.0,10.99,,0.08,0,3.0,False,False,True,False,False,False,True,False,True,False,False,False,False,False
25.0,95000.0,3.0,8000.0,13.8,,0.08,0,3.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False
25.0,95000.0,0.0,8000.0,10.36,,0.08,0,3.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False
22.0,62000.0,5.0,3000.0,8.7,,0.05,0,3.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False
22.0,95004.0,0.0,8000.0,12.61,,0.08,1,4.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False
26.0,84000.0,0.0,8000.0,12.61,,0.1,0,4.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False
25.0,56004.0,5.0,8000.0,11.71,,0.14,0,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
25.0,84000.0,1.0,8000.0,16.45,,0.1,0,2.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
26.0,96500.0,10.0,8000.0,13.61,,0.08,1,3.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False
24.0,56004.0,5.0,6000.0,10.0,,0.11,0,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
24.0,97000.0,3.0,8000.0,15.31,,0.08,0,3.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
26.0,62004.0,3.0,4000.0,9.99,,0.06,0,2.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False
26.0,99996.0,7.0,8000.0,16.32,,0.08,1,3.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False
21.0,99996.0,5.0,8000.0,7.14,,0.08,0,4.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False
23.0,56004.0,7.0,15000.0,11.26,,0.27,0,2.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False
23.0,62004.0,1.0,9600.0,10.95,,0.15,0,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
26.0,100000.0,6.0,8000.0,6.54,,0.08,0,3.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False
25.0,62004.0,10.0,15000.0,13.47,,0.24,0,4.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False
22.0,62004.0,6.0,3600.0,7.37,,0.06,0,2.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
23.0,62004.0,7.0,10000.0,9.07,,0.16,0,4.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False
23.0,89000.0,8.0,8000.0,14.74,,0.09,0,3.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False
26.0,62100.0,2.0,9600.0,11.71,,0.15,0,4.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False
24.0,105000.0,8.0,8000.0,7.51,,0.08,0,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
26.0,62100.0,8.0,1600.0,12.61,,0.03,0,4.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False
24.0,62100.0,8.0,6000.0,12.53,,0.1,0,2.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False
26.0,81600.0,10.0,8000.0,16.29,,0.08,1,3.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False
24.0,108000.0,8.0,8000.0,9.88,,0.07,0,4.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False
26.0,62200.0,0.0,18000.0,16.63,,0.29,0,3.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False
24.0,110000.0,4.0,8000.0,5.99,,0.07,0,3.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
25.0,115000.0,2.0,8000.0,11.71,,0.07,0,4.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False
22.0,56208.0,6.0,12000.0,16.29,,0.21,1,2.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
24.0,116664.0,8.0,8000.0,16.49,,0.07,0,3.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
22.0,62236.0,4.7905103238288556,5000.0,9.99,,0.08,0,4.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False
22.0,108000.0,1.0,8000.0,16.29,,0.07,1,2.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False
25.0,108000.0,5.0,8000.0,16.77,,0.07,0,3.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False
25.0,120000.0,1.0,8000.0,11.017265100098905,,0.07,0,3.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False
21.0,62316.0,5.0,10000.0,7.66,,0.16,0,4.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False
23.0,62352.0,7.0,29800.0,10.65,,0.48,0,3.0,False,True,False,True,False,False,False,False,True,False,False,False,False,False
26.0,62361.0,6.0,21650.0,12.69,,0.35,0,4.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False
23.0,120000.0,4.0,8000.0,14.61,,0.07,1,4.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
25.0,123000.0,1.0,8000.0,12.53,,0.07,0,3.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False
25.0,62400.0,4.7905103238288556,15000.0,17.58,,0.24,0,4.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False
26.0,125000.0,0.0,8000.0,9.63,,0.06,0,3.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False
23.0,126000.0,0.0,8000.0,13.23,,0.06,0,3.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False
23.0,62400.0,4.0,7200.0,8.9,,0.12,0,4.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
24.0,62400.0,8.0,4000.0,8.9,,0.06,0,4.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False
23.0,130000.0,3.0,8000.0,11.99,,0.06,0,3.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False
26.0,62400.0,10.0,11000.0,11.017265100098905,,0.18,0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25.0,135000.0,9.0,8000.0,11.017265100098905,,0.06,0,3.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False
23.0,62400.0,7.0,7000.0,13.06,,0.11,0,4.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False
22.0,56400.0,6.0,8400.0,14.91,,0.15,0,2.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False
22.0,56400.0,6.0,25000.0,16.4,,0.44,0,3.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False
24.0,131400.0,8.0,8000.0,15.99,,0.06,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False
24.0,62400.0,3.0,9500.0,6.54,,0.15,0,2.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
22.0,62400.0,6.0,2400.0,14.46,,0.04,1,2.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False
22.0,62400.0,2.0,12600.0,13.85,,0.2,1,2.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False
25.0,62400.0,9.0,12500.0,14.96,,0.2,0,3.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False
25.0,62400.0,4.0,2000.0,10.99,,0.03,0,4.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
26.0,183700.0,2.0,8000.0,15.62,,0.04,1,4.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False
22.0,30000.0,1.0,8050.0,12.69,,0.27,0,2.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False
22.0,48000.0,6.0,8050.0,10.0,,0.17,0,2.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False
21.0,50000.0,5.0,8075.0,6.17,,0.16,0,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
22.0,54000.0,4.0,8075.0,13.06,,0.15,0,3.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False
23.0,62471.0,4.7905103238288556,12000.0,6.91,,0.19,0,2.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
23.0,78000.0,7.0,8100.0,7.29,,0.1,0,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
24.0,85000.0,6.0,8100.0,11.017265100098905,,0.1,0,2.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False
21.0,25000.0,0.0,8125.0,7.9,,0.33,0,3.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False
25.0,62496.0,1.0,8000.0,7.51,,0.13,0,2.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23.0,30000.0,4.0,8125.0,12.68,,0.27,0,3.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False
21.0,62496.0,1.0,5000.0,12.53,,0.08,1,3.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False
21.0,62500.0,6.0,13200.0,7.9,,0.21,0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
23.0,62500.0,4.0,23525.0,7.9,,0.38,0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26.0,56000.0,6.0,8150.0,12.87,,0.15,0,4.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False
24.0,60500.0,1.0,8150.0,17.27,,0.13,1,3.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False
26.0,62500.0,9.0,8000.0,11.49,,0.13,0,2.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False
22.0,62500.0,6.0,10000.0,5.99,,0.16,0,3.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False
25.0,34000.0,4.0,8200.0,12.21,,0.24,0,4.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False
24.0,62500.0,2.0,6000.0,5.79,,0.1,0,2.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
26.0,40000.0,0.0,8200.0,6.62,,0.2,0,4.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False
24.0,40944.0,0.0,8200.0,11.36,,0.2,0,2.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False
23.0,55000.0,7.0,8200.0,13.11,,0.15,1,3.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False
24.0,62500.0,8.0,16000.0,10.38,,0.26,0,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22.0,150000.0,2.0,8200.0,6.99,,0.05,0,3.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False
21.0,25200.0,1.0,8250.0,7.49,,0.33,0,4.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False
23.0,30000.0,5.0,8250.0,7.51,,0.28,0,4.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False
23.0,62500.0,1.0,9600.0,13.22,,0.15,1,3.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False
24.0,62500.0,8.0,6500.0,13.22,,0.1,1,2.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False
25.0,62500.0,5.0,15000.0,6.0,,0.24,0,3.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False
23.0,62500.0,7.0,4000.0,7.43,,0.06,0,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
21.0,33000.0,4.0,8250.0,11.017265100098905,,0.25,0,2.0,False,False,True,False,False,False,True,False,True,False,False,False,False,False
23.0,62510.0,5.0,12000.0,10.74,,0.19,0,4.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False
22.0,62589.0,4.7905103238288556,7000.0,13.35,,0.11,1,2.0,False,True,False,False,False,False,False,True,False,True,False,False,False,False
25.0,70000.0,6.0,8250.0,13.61,,0.12,1,4.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False
24.0,62677.0,2.0,6000.0,10.2,,0.1,0,2.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False
26.0,62690.0,7.0,4400.0,11.017265100098905,,0.07,0,4.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False
23.0,26000.0,4.0,8300.0,9.99,,0.32,0,4.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False
25.0,30000.0,0.0,8300.0,8.9,,0.28,0,3.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False
22.0,45020.0,6.0,8300.0,10.99,,0.18,0,4.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False
21.0,50000.0,5.0,8300.0,8.9,,0.17,0,4.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
24.0,83000.0,4.0,8300.0,7.88,,0.1,0,2.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False
22.0,62892.0,4.0,9600.0,11.03,,0.15,0,4.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False
21.0,62916.0,5.0,15000.0,11.49,,0.24,0,4.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False
22.0,56920.0,6.0,10000.0,14.59,,0.18,1,2.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False
24.0,56972.0,6.0,15000.0,16.4,,0.26,0,4.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False
25.0,63000.0,9.0,14000.0,12.42,,0.22,0,2.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False
26.0,31200.0,4.0,8325.0,13.49,,0.27,0,3.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False
26.0,77100.0,6.0,8350.0,6.99,,0.11,0,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
21.0,30000.0,5.0,8400.0,6.03,,0.28,0,3.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False
23.0,63000.0,7.0,20000.0,7.9,,0.32,0,2.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
24.0,63000.0,0.0,6000.0,9.91,,0.1,0,4.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False
24.0,31200.0,2.0,8400.0,13.23,,0.27,0,3.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False
21.0,32000.0,2.0,8400.0,16.77,,0.26,1,4.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False
25.0,63000.0,9.0,20000.0,8.49,,0.32,0,4.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False
22.0,32000.0,3.0,8400.0,11.49,,0.26,0,4.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False
24.0,63000.0,5.0,20000.0,11.49,,0.32,0,3.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False
23.0,63000.0,2.0,10000.0,10.59,,0.16,0,2.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False
25.0,63000.0,6.0,11000.0,11.017265100098905,,0.17,1,3.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False
23.0,63000.0,8.0,7300.0,7.49,,0.12,0,2.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21.0,63000.0,2.0,10000.0,10.59,,0.16,0,2.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False
25.0,34000.0,8.0,8400.0,11.017265100098905,,0.25,0,4.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False
25.0,63000.0,2.0,20000.0,9.99,,0.32,0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
24.0,35000.0,3.0,8400.0,12.87,,0.24,1,4.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False
23.0,63000.0,7.0,9700.0,5.99,,0.15,0,4.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False
21.0,63000.0,5.0,11200.0,10.99,,0.18,0,4.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
26.0,35960.0,10.0,8400.0,11.49,,0.23,0,3.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False
25.0,36000.0,9.0,8400.0,18.64,,0.23,1,4.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False
22.0,63000.0,6.0,10800.0,5.99,,0.17,0,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False
23.0,30000.0,1.0,8400.0,11.017265100098905,,0.28,0,3.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False
24.0,36100.0,3.0,8400.0,11.26,,0.23,0,4.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False
23.0,63000.0,7.0,6800.0,7.66,,0.11,0,4.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False
22.0,41000.0,0.0,8400.0,8.94,,0.2,0,2.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False
