isJointApplication,loanAmount,interestRate,monthlyPayment,loanStatus,yearsEmployment,annualIncome,incomeVerified,dtiRatio,lengthCreditHistory,numTotalCreditLines,numOpenCreditLines,numOpenCreditLines1Year,revolvingBalance,revolvingUtilizationRate,numDerogatoryRec,numDelinquency2Years,numChargeoff1year,numInquiries6Mon,term_months,grade_score,loan_to_income_ratio,payment_to_income_ratio,repayment_velocity,loan_amortization_rate,open_credit_ratio,recent_credit_velocity,inquiry_intensity,delinquency_density,derogatory_density,estimated_credit_limit,credit_utilization_recomputed,log_loanAmount,log_annualIncome,log_revolvingBalance,purpose_business,purpose_debtconsolidation,purpose_education,purpose_healthcare,purpose_homeimprovement,purpose_other,homeOwnership_own,homeOwnership_rent,default_probability,predicted_default,risk_band,loan_amount,expected_loss,priority_level,assigned_team,recovery_channel,follow_up_frequency,legal_action,recommended_action,escalation_notes,risk_flags
0.0,17478.0,5.07,524.0,0,0.5,52212.0,0.0,24.12,9.0,24.0,13.0,12.0,19056.0,94.98,0.0,0.0,0.0,1.0,36.0,4.1,0.3347442207879263,0.0100358148353858,0.0299788317409462,472.3783783783784,0.52,0.8571428571428571,0.1,0.0,0.0,20062.959960413133,0.949762660890379,9.768755439335086,10.863086785010475,9.855189767128376,0,1,0,0,0,0,0,1,0.324415,False,Low,17478.0,5670.12,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (24.12 ≥ 0.4) | High revolving utilisation (9498.0%)
0.0,27929.0,13.49,642.0,0,4.144218947230374,58119.0,1.0,19.2,4.0,18.0,14.0,11.0,12680.0,62.98,0.0,0.0,0.0,2.0,60.0,1.2,0.4805402615278734,0.0110461114934618,0.0229860365198711,457.8524590163934,0.7368421052631579,0.7333333333333333,0.4,0.0,0.0,20133.056001016183,0.6297787191691545,10.237456658939225,10.97026511768422,9.4478600892349,0,1,0,0,0,0,0,0,0.201922,False,Low,27929.0,5639.49,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (19.20 ≥ 0.4) | High revolving utilisation (6298.0%)
1.0,18860.0,7.74,380.0,0,4.144218947230374,55044.0,1.0,21.96,6.0,18.0,13.0,9.0,17439.0,85.31,0.0,2.5,2.5,2.5,60.0,4.1,0.3426287582886729,0.0069034426378417,0.0201473940936323,309.1803278688525,0.6842105263157895,0.6428571428571429,0.4285714285714285,0.0694444444444444,0.0,20441.67809543904,0.8530682681879538,9.844851577051172,10.915906311504504,9.76652169746297,0,0,0,0,1,0,1,0,0.290729,False,Low,18860.0,5483.15,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (21.96 ≥ 0.4) | Recent delinquencies (2 in last 2 years) | High revolving utilisation (8531.0%) | Charge-offs in past year (2)
0.0,19076.0,7.19,591.0,0,4.144218947230374,51564.0,1.0,23.45,7.0,18.0,18.0,13.0,16636.0,64.88,0.0,0.0,0.0,1.0,36.0,2.1,0.3699408513526617,0.0114612624842431,0.0309797137914766,515.5675675675676,0.9473684210526316,0.6842105263157895,0.125,0.0,0.0,25640.78852052219,0.6487846971628175,9.856238699935515,10.85059842675017,9.719384409659742,0,1,0,0,0,0,0,1,0.280409,False,Low,19076.0,5349.09,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (23.45 ≥ 0.4) | High revolving utilisation (6488.0%)
0.0,15820.0,11.82,350.0,0,0.5,51269.0,1.0,20.77,31.5,10.0,9.0,7.0,15081.0,62.51,0.0,1.0,1.0,0.0,60.0,3.1,0.3085625121903647,0.0068266042519992,0.022122495417483,259.344262295082,0.8181818181818182,0.7,0.0,0.0263157894736842,0.0,24125.353937706965,0.6250840901587693,9.669093450449065,10.844861064777746,9.621257258762592,0,1,0,0,0,0,0,0,0.328503,False,Low,15820.0,5196.92,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (20.77 ≥ 0.4) | High revolving utilisation (6251.0%) | Charge-offs in past year (1)
0.0,21044.0,14.02,719.0,0,4.144218947230374,53936.0,1.0,20.65,6.0,27.0,21.5,12.0,18048.0,54.8,0.0,1.0,1.0,1.0,36.0,3.3,0.3901588890742903,0.0133303669095426,0.0341648847707293,568.7567567567568,0.8214285714285714,0.5,0.1428571428571428,0.0694444444444444,0.0,32933.70558931407,0.5479933607135634,9.95441828120467,10.895571977794404,9.800845560564248,0,1,0,0,0,0,1,0,0.245543,False,Low,21044.0,5167.22,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (20.65 ≥ 0.4) | High revolving utilisation (5480.0%) | Charge-offs in past year (1)
0.0,16726.0,15.37,401.0,0,1.0,50934.0,0.0,8.63,1.0,14.0,11.0,6.0,11874.0,49.59,0.0,2.5,2.5,2.0,60.0,3.1,0.3283793069598508,0.0078727790320997,0.0239732169546242,274.1967213114754,0.7333333333333333,0.5,0.4545454545454545,0.0694444444444444,0.0,23943.86078119013,0.4958892895016374,9.724779459312009,10.838305589024166,9.382190628902842,0,1,0,0,0,0,0,1,0.307138,False,Low,16726.0,5137.18,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (8.63 ≥ 0.4) | Recent delinquencies (2 in last 2 years) | High revolving utilisation (4959.0%) | Charge-offs in past year (2)
0.0501671227620192,19242.0,4.56,439.0,1,0.5,54583.0,1.0,20.11,9.0,13.0,11.0,11.0,14552.0,69.88,0.0,0.0,0.0,0.0,48.0,4.1,0.3525208852410963,0.008042649860765,0.0228134906199657,392.6938775510204,0.7857142857142857,0.9166666666666666,0.0,0.0,0.0,20823.972181279605,0.6987764436526532,9.86490263722056,10.90749607849526,9.585552436913328,0,1,0,0,0,0,1,0,0.263528,False,Low,19242.0,5070.8,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (20.11 ≥ 0.4) | High revolving utilisation (6988.0%)
0.0,19910.0,15.8,562.0,0,4.144218947230374,52476.0,1.0,19.41,6.0,22.0,19.0,12.0,16883.0,61.94,0.0,0.0,0.0,1.0,48.0,2.2,0.3794043104598205,0.0107094536654153,0.0282256039375219,406.3265306122449,0.8260869565217391,0.6,0.1428571428571428,0.0,0.0,27256.582877254164,0.6193872756813107,9.899027621814035,10.868130257349865,9.734121706902387,0,1,0,0,0,0,0,1,0.251112,False,Low,19910.0,4999.64,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (19.41 ≥ 0.4) | High revolving utilisation (6194.0%)
0.0,22768.0,9.51,478.0,0,1.0,53925.0,1.0,28.17,31.5,15.0,15.0,9.0,17229.0,39.53,0.0,0.0,0.0,2.5,60.0,3.1,0.422208211252457,0.0088639988131884,0.0209934560147569,373.24590163934425,0.9375,0.5625,0.45,0.0,0.0,40620.698223610576,0.3953009300359479,10.033155240658164,10.89536801535987,9.754407329521976,0,0,0,0,1,0,0,1,0.21613,False,Low,22768.0,4920.85,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (28.17 ≥ 0.4) | High revolving utilisation (3953.0%)
0.0,21364.0,19.64,646.0,0,0.5,49704.0,0.0,4.7,5.0,19.0,10.0,7.0,14075.0,83.68,0.0,0.0,0.0,0.0,48.0,1.1,0.4298159138919625,0.0129966804144452,0.0302363678914111,436.0,0.5,0.6363636363636364,0.0,0.0,0.0,16819.82767892353,0.836760251556227,9.969509348078123,10.813860810646243,9.552226498441476,0,0,0,0,0,1,0,0,0.228144,False,Low,21364.0,4874.08,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (4.70 ≥ 0.4) | High interest rate (19.6% ≥ 18.0%) | High revolving utilisation (8368.0%)
0.0,22522.0,5.7,682.0,0,4.144218947230374,53090.0,0.0,15.76,11.0,23.0,20.0,10.0,12394.0,66.88,0.0,0.0,0.0,0.0,36.0,3.3,0.4242150270290633,0.0128458684146088,0.0302801580606491,608.7027027027027,0.8333333333333334,0.4761904761904761,0.0,0.0,0.0,18531.42147994199,0.6687739113539088,10.022292288301378,10.879762701339295,9.42504844446929,0,1,0,0,0,0,0,0,0.216387,False,Low,22522.0,4873.47,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (15.76 ≥ 0.4) | High revolving utilisation (6688.0%)
0.0,27225.0,9.13,679.0,0,10.0,53371.0,1.0,19.39,4.0,11.0,8.0,6.0,16752.0,78.69,0.0,2.5,2.5,2.0,48.0,1.1,0.5100989282769992,0.0127220265307651,0.0249393961654301,555.6122448979592,0.6666666666666666,0.6666666666666666,0.4,0.0694444444444444,0.0,21288.33030460917,0.7868730373530428,10.21192767807242,10.88504154286231,9.726332625693532,0,1,0,0,0,0,0,0,0.176353,False,Very Low,27225.0,4801.21,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (19.39 ≥ 0.4) | Recent delinquencies (2 in last 2 years) | High revolving utilisation (7869.0%) | Charge-offs in past year (2)
0.0,21051.0,8.53,519.0,0,10.0,54207.0,1.0,20.79,4.0,8.0,4.0,2.0,15023.0,64.78,0.0,0.0,0.0,1.0,48.0,5.3,0.3883375147579693,0.0095742325855962,0.0246532395971879,429.6122448979592,0.4444444444444444,0.4,0.2,0.0,0.0,23190.44164183943,0.6477820668507803,9.954750846473669,10.900583778011724,9.617404201448045,0,0,0,0,1,0,1,0,0.224843,False,Low,21051.0,4733.18,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (20.79 ≥ 0.4) | High revolving utilisation (6478.0%)
0.0,24393.0,9.91,517.0,0,10.0,55536.0,1.0,17.21,12.0,16.0,9.0,8.0,12004.0,77.04,0.0,0.0,0.0,1.0,60.0,2.3,0.4392206997137043,0.0093091092424869,0.0211937361646306,399.88524590163934,0.5294117647058824,0.8,0.0769230769230769,0.0,0.0,15581.313845874274,0.7703605586906014,10.102092479403185,10.924804744277688,9.393078508655352,0,1,0,0,0,0,0,0,0.192304,False,Very Low,24393.0,4690.86,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (17.21 ≥ 0.4) | High revolving utilisation (7704.0%)
0.0,19593.0,14.19,671.0,0,4.144218947230374,58180.0,0.0,10.84,4.0,11.0,10.0,6.0,10754.0,53.5,0.0,2.5,2.5,2.0,36.0,3.3,0.3367594231793884,0.0115329746824564,0.034245177095029,529.5405405405405,0.8333333333333334,0.5454545454545454,0.4,0.0694444444444444,0.0,20100.558868058542,0.5349833846512346,9.882978675904589,10.971314119938606,9.28312604170183,0,1,0,0,0,0,0,1,0.238573,False,Low,19593.0,4674.35,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (10.84 ≥ 0.4) | Recent delinquencies (2 in last 2 years) | High revolving utilisation (5350.0%) | Charge-offs in past year (2)
0.0,21255.0,10.54,691.0,0,10.0,50923.0,0.0,20.94,2.0,13.0,8.0,8.0,13724.0,56.27,0.0,0.0,0.0,0.0,48.18182737114496,1.2,0.4173866938967873,0.0135692404367292,0.0325084681972149,437.3456216728537,0.5714285714285714,0.8888888888888888,0.0,0.0,0.0,24389.11695189352,0.5626869287699149,9.96439448743965,10.838089604181537,9.526974266377731,0,0,0,0,1,0,0,1,0.219593,False,Low,21255.0,4667.46,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (20.94 ≥ 0.4) | High revolving utilisation (5627.0%)
0.0,15184.0,17.24,379.0,0,1.0,51291.0,1.0,18.27,15.0,14.0,8.0,7.0,15265.0,61.79,0.0,2.0,2.0,0.0,60.0,2.1,0.2960305700694065,0.0073890665210949,0.0249588409614751,248.91803278688525,0.5333333333333333,0.7777777777777778,0.0,0.0694444444444444,0.0,24704.24495476688,0.6178849887118654,9.62806337747985,10.845290073579006,9.633383412358416,1,0,0,0,0,0,0,1,0.305288,False,Low,15184.0,4635.49,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (18.27 ≥ 0.4) | Recent delinquencies (2 in last 2 years) | High revolving utilisation (6179.0%) | Charge-offs in past year (2)
0.0,22036.0,14.51,759.0,0,4.144218947230374,55879.0,1.0,18.93,1.0,17.0,9.0,6.0,17322.0,98.75,0.0,0.0,0.0,1.0,36.0,2.2,0.3943450250536864,0.0135826771653543,0.0344420746925625,595.5675675675676,0.5,0.6,0.4545454545454545,0.0,0.0,17541.088191511986,0.987453706245846,10.000478137849756,10.930961813370898,9.75979037727894,0,1,0,0,0,0,0,1,0.208222,False,Low,22036.0,4588.37,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (18.93 ≥ 0.4) | High revolving utilisation (9875.0%)
0.0,20376.0,12.99,686.0,0,4.144218947230374,54908.0,1.0,17.45,6.0,15.0,14.0,9.0,11779.0,79.01,0.0,1.0,1.0,0.0,36.0,2.3,0.3710867070971971,0.0124933981678777,0.0336654070766059,550.7027027027027,0.875,0.6,0.0,0.0694444444444444,0.0,14908.050777739809,0.7900570046744236,9.922162092800937,10.913432548488071,9.374158457205578,0,1,0,0,0,0,0,1,0.224641,False,Low,20376.0,4577.29,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (17.45 ≥ 0.4) | High revolving utilisation (7901.0%) | Charge-offs in past year (1)
0.0,22505.0,9.95,570.0,0,4.144218947230374,50588.0,1.0,17.9,14.0,12.0,11.0,9.0,14127.0,53.82,0.0,0.0,0.0,0.0,48.0,1.1,0.4448595544485955,0.0112672715412441,0.0253265795787789,459.2857142857143,0.8461538461538461,0.75,0.0,0.0,0.0,26248.118764051207,0.5381894960735696,10.021537219309945,10.831489440338297,9.55591392284374,0,1,0,0,0,0,0,0,0.202611,False,Low,22505.0,4559.75,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (17.90 ≥ 0.4) | High revolving utilisation (5382.0%)
0.0,17294.0,9.77,437.0,1,0.5,54067.0,0.0,18.29,10.0,19.0,16.0,16.0,12974.0,70.42,0.0,0.0,0.0,1.0,48.0,3.1,0.3198564770289265,0.0080824147369978,0.0252674183289968,352.9387755102041,0.8,0.9411764705882352,0.0909090909090909,0.0,0.0,18423.481631899576,0.7041717785718985,9.758172721371269,10.897997792603718,9.470779708034089,0,1,0,0,0,0,1,0,0.253752,False,Low,17294.0,4388.38,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (18.29 ≥ 0.4) | High revolving utilisation (7042.0%)
0.0,26399.0,13.19,892.0,0,10.0,55178.0,0.0,6.94,3.0,15.0,14.0,8.0,8802.0,45.05,0.0,0.0,0.0,1.0,36.0,5.1,0.4784247630439116,0.0161655702350531,0.0337878787878787,713.4864864864865,0.875,0.5333333333333333,0.25,0.0,0.0,19537.857095292005,0.4504869428683671,10.181119289134408,10.918337725098906,9.140485963065863,0,1,0,0,0,0,1,0,0.155212,False,Very Low,26399.0,4097.45,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (6.94 ≥ 0.4) | High revolving utilisation (4505.0%)
0.0,26724.0,14.0,622.0,0,10.0,58130.0,1.0,16.44,6.0,17.0,9.0,9.0,15991.0,85.63,0.0,2.5,2.5,0.0,60.0,3.2,0.4597202869381225,0.0106999707557069,0.0232740879326473,438.0983606557377,0.5,0.9,0.0,0.0694444444444444,0.0,18674.31187303664,0.8562641474859524,10.193354735893246,10.970454363368692,9.679843876180236,0,0,0,0,1,0,0,0,0.15245,False,Very Low,26724.0,4074.08,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (16.44 ≥ 0.4) | Recent delinquencies (2 in last 2 years) | High revolving utilisation (8563.0%) | Charge-offs in past year (2)
0.0,21662.0,9.68,457.0,0,10.0,52361.0,1.0,21.5,4.0,13.0,12.0,10.0,19103.0,74.21,0.0,0.0,0.0,0.0,60.0,3.3,0.4136969558076467,0.0087277032962835,0.0210958777639292,355.11475409836066,0.8571428571428571,0.7692307692307693,0.0,0.0,0.0,25741.46689843824,0.7420811717605414,9.983361015119293,10.865936416391367,9.857653016192328,0,1,0,0,0,0,0,1,0.18651,False,Very Low,21662.0,4040.18,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (21.50 ≥ 0.4) | High revolving utilisation (7421.0%)
0.0,22633.0,13.78,616.0,0,10.0,53263.0,0.0,11.82,2.0,7.0,4.0,2.0,13484.0,81.39,0.0,0.0,0.0,1.0,48.18182737114496,3.1,0.4249211474917392,0.0115650345449083,0.0272156932049129,437.3456216728537,0.5,0.4,0.3333333333333333,0.0,0.0,16566.94229091669,0.8138608744063861,10.027208479525887,10.883015959814806,9.50933323557383,0,0,0,0,1,0,1,0,0.176769,False,Very Low,22633.0,4000.81,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (11.82 ≥ 0.4) | High revolving utilisation (8139.0%)
0.0,26672.0,14.71,630.0,0,4.144218947230374,56425.0,0.0,19.51,31.5,18.0,11.0,6.0,11109.0,63.98,0.0,2.5,2.0,2.0,60.0,1.2,0.47268989472938,0.0111650657498316,0.0236193903947812,437.24590163934425,0.5789473684210527,0.5,0.0555555555555555,0.0694444444444444,0.0,17362.96713086698,0.6397731530055788,10.191407096789248,10.940685324169364,9.315600882633676,0,1,0,0,0,0,0,1,0.149974,False,Very Low,26672.0,4000.1,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (19.51 ≥ 0.4) | Recent delinquencies (2 in last 2 years) | High revolving utilisation (6398.0%) | Charge-offs in past year (2)
0.0,23656.0,16.0,575.0,0,4.144218947230374,52695.0,1.0,16.93,6.0,23.0,11.262730604949866,7.0,17328.0,95.87,0.0,0.0,0.0,1.0,60.0,1.1,0.4489145286169728,0.0109116441475633,0.0243057023291203,387.8032786885246,0.7001618946123003,0.6137691900066001,0.1428571428571428,0.0,0.0,18074.28732359108,0.9586569601792304,10.071414333212408,10.872294830320527,9.760136677640244,0,1,0,0,0,0,0,1,0.166431,False,Very Low,23656.0,3937.08,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (16.93 ≥ 0.4) | High revolving utilisation (9587.0%)
0.0,14449.0,12.75,386.0,0,4.144218947230374,49872.0,0.0,10.2,5.0,15.0,13.0,11.0,17772.0,77.99,0.0,1.0,1.0,1.0,48.0,2.1,0.2897158783309606,0.0077396587331822,0.026712802768166,294.8775510204082,0.8125,0.7857142857142857,0.1666666666666666,0.0694444444444444,0.0,22787.244682078704,0.7798757757755859,9.57844969354058,10.817235053137502,9.785435730759993,0,1,0,0,0,0,0,0,0.269725,False,Low,14449.0,3897.25,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (10.20 ≥ 0.4) | High revolving utilisation (7799.0%) | Charge-offs in past year (1)
0.0,21682.0,4.92,499.0,0,4.144218947230374,53617.0,0.0,14.92,3.0,15.0,13.0,11.0,11013.0,87.18,0.0,0.0,0.0,0.0,48.0,2.1,0.4043791264127718,0.0093065761498004,0.0230134206521237,442.48979591836735,0.8125,0.7857142857142857,0.0,0.0,0.0,12632.339615283146,0.8717409913271907,9.984283822364215,10.8896401115792,9.306922469822426,0,1,0,0,0,0,0,1,0.179238,False,Very Low,21682.0,3886.24,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (14.92 ≥ 0.4) | High revolving utilisation (8718.0%)
0.0,17470.0,14.74,484.0,0,0.5,48603.0,1.0,22.01,13.0,12.0,7.0,4.0,17763.0,54.64,0.0,2.5,2.5,1.0,48.0,1.3,0.3594354374125586,0.0099580281458316,0.0277030507698471,356.53061224489795,0.5384615384615384,0.5,0.0714285714285714,0.0694444444444444,0.0,32508.555846342493,0.5463931923265091,9.768297642474444,10.791461111028502,9.784929216411992,0,1,0,0,0,0,1,0,0.220144,False,Low,17470.0,3845.92,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (22.01 ≥ 0.4) | Recent delinquencies (2 in last 2 years) | High revolving utilisation (5464.0%) | Charge-offs in past year (2)
0.0,20007.0,10.99,655.0,0,4.144218947230374,54514.0,1.0,20.78,8.0,16.0,15.0,10.0,11502.0,80.43,0.0,1.0,1.0,0.0,36.0,1.1,0.3669999082821242,0.0120150417316334,0.0327369052379048,540.7297297297297,0.8823529411764706,0.625,0.0,0.0694444444444444,0.0,14300.456291728317,0.8042537602728286,9.903887472557455,10.90623117214048,9.35036314989601,0,1,0,0,0,0,1,0,0.186667,False,Very Low,20007.0,3734.66,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (20.78 ≥ 0.4) | High revolving utilisation (8043.0%) | Charge-offs in past year (1)
1.0,17634.0,9.56,565.0,0,1.0,52745.0,1.0,17.86,1.0,10.0,8.0,6.0,13502.0,67.4,0.0,0.0,0.0,1.0,36.0,2.2,0.3343191900807644,0.0107117127365108,0.0320385596824496,476.5945945945946,0.7272727272727273,0.6666666666666666,0.4545454545454545,0.0,0.0,20032.343733772497,0.6739763555915099,9.777640842670152,10.873243219079232,9.510667161961042,0,0,0,0,1,0,0,0,0.210827,False,Low,17634.0,3717.73,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (17.86 ≥ 0.4) | High revolving utilisation (6740.0%)
0.0,17484.0,14.24,409.0,0,10.0,57711.0,1.0,21.53,4.0,17.0,13.0,13.0,13755.0,58.83,0.0,2.5,2.0,0.0,60.0,2.1,0.3029525921818686,0.0070869143332409,0.0233914784100657,286.62295081967216,0.7222222222222222,0.9285714285714286,0.0,0.0694444444444444,0.0,23380.530672604586,0.5882848386874991,9.769098649497476,10.96322040314332,9.529230371552156,0,1,0,0,0,0,0,0,0.212536,False,Low,17484.0,3715.99,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (21.53 ≥ 0.4) | Recent delinquencies (2 in last 2 years) | High revolving utilisation (5883.0%) | Charge-offs in past year (2)
0.0,28771.0,15.0,986.5,0,10.0,56735.0,1.0,19.56,2.0,18.0,12.0,6.0,11649.0,69.59,0.0,2.0,2.0,0.0,36.0,1.2,0.5071030738860688,0.0175726170332769,0.034651744751842,777.5945945945946,0.631578947368421,0.4615384615384615,0.0,0.0694444444444444,0.0,16739.233521576065,0.6958684288953256,10.267157970987247,10.946164208873936,9.363061458993847,0,1,0,0,0,0,0,1,0.126745,False,Very Low,28771.0,3646.59,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (19.56 ≥ 0.4) | Recent delinquencies (2 in last 2 years) | High revolving utilisation (6959.0%) | Charge-offs in past year (2)
1.0,27807.0,8.25,567.0,0,1.0,55697.0,1.0,20.05,31.5,19.0,15.0,13.0,13772.0,47.39,0.0,0.0,0.0,1.0,60.0,1.2,0.4992459334266939,0.0101798987396315,0.0203898158803222,455.8524590163934,0.75,0.8125,0.027027027027027,0.0,0.0,29060.37011246861,0.4738936927853653,10.233079028065118,10.927699518627987,9.530465432917332,0,1,0,0,0,0,0,0,0.129781,False,Very Low,27807.0,3608.83,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (20.05 ≥ 0.4) | High revolving utilisation (4739.0%)
0.0,17744.0,13.68,410.0,0,4.144218947230374,55176.0,1.0,22.09,1.0,16.0,16.0,13.0,13450.0,59.27,0.0,0.0,0.0,0.0,60.0,1.2,0.321583268390815,0.0074306323286876,0.0231051000281769,290.88524590163934,0.9411764705882352,0.7647058823529411,0.0,0.0,0.0,22692.379072396285,0.5926838818093987,9.783859065080597,10.918301478768845,9.50680873170858,0,1,0,0,0,0,1,0,0.203089,False,Low,17744.0,3603.61,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (22.09 ≥ 0.4) | High revolving utilisation (5927.0%)
0.0,22069.0,10.18,471.0,0,0.5,51974.0,1.0,21.07,6.0,11.0,10.0,7.0,17913.0,52.3,0.0,0.0,0.0,2.5,60.0,3.1,0.4246079846079846,0.009062049062049,0.0213411871318531,361.78688524590166,0.8333333333333334,0.6363636363636364,0.4545454545454545,0.0,0.0,34249.82313913692,0.5229947300020243,10.001974499250782,10.858518112726214,9.79333780903514,0,1,0,0,0,0,0,1,0.162786,False,Very Low,22069.0,3592.54,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (21.07 ≥ 0.4) | High revolving utilisation (5230.0%)
0.0,24175.0,10.46,618.0,0,10.0,50004.0,0.0,18.52,25.0,20.0,13.0,7.0,16571.0,57.79,0.0,0.0,0.0,0.0,48.0,2.2,0.4834516548345166,0.0123587641235876,0.0255625413633355,493.3673469387755,0.6190476190476191,0.5,0.0,0.0,0.0,28674.014985032278,0.5778898462180297,10.09311568451252,10.819878279410617,9.715469803197292,0,1,0,0,0,0,0,0,0.146029,False,Very Low,24175.0,3530.26,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (18.52 ≥ 0.4) | High revolving utilisation (5779.0%)
0.0,15322.0,14.18,358.0,0,4.144218947230374,51141.0,1.0,17.72,8.0,7.0,6.0,6.0,12636.0,54.07,0.0,1.0,1.0,0.0,60.0,2.2,0.2995971999530718,0.007000117320402,0.0233635711022645,251.1803278688525,0.75,0.8571428571428571,0.0,0.0694444444444444,0.0,23369.273732684807,0.5406868633433144,9.637110246578176,10.84236135641054,9.44438429775868,0,1,0,0,0,0,0,0,0.229756,False,Low,15322.0,3520.33,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (17.72 ≥ 0.4) | High revolving utilisation (5407.0%) | Charge-offs in past year (1)
